fs_code,trade_date,rzye,rqyl,rzje,rqmcl,rzrqye
,20240906,13753.87,106.47,415.49,3.98,13860.34
,20240905,13806.58,108.61,397.86,3.11,13915.19
,20240904,13810.87,110.89,414.12,4.05,13921.76
,20240903,13824.18,111.89,422.46,4.35,13936.07
,20240902,13828.76,111.08,526.34,5.96,13939.84
,20240830,13814.26,113.97,699.48,4.97,13928.23
,20240829,13804.62,114.65,472.07,4.28,13919.27
,20240828,13797.28,115.92,353.99,3.86,13913.2
,20240827,13813.53,119.26,360.68,5.29,13932.8
,20240826,13849.7,121.98,375.01,5.09,13971.67
,20240823,13851.77,122.69,347.49,4.0,13974.46
,20240822,13906.93,125.38,393.03,5.45,14032.31
,20240821,13965.38,129.37,361.17,4.94,14094.75
,20240820,13983.13,132.82,417.19,6.55,14115.94
,20240819,14000.8,137.15,434.82,5.75,14137.95
,20240816,13999.05,143.01,434.64,5.53,14142.06
,20240815,14028.88,148.67,453.03,6.8,14177.55
,20240814,14049.56,154.01,358.93,5.79,14203.57
,20240813,14041.42,162.44,362.6,6.27,14203.86
,20240812,14031.47,167.01,350.3,6.56,14198.48
,20240809,14044.82,175.29,423.82,6.9,14220.11
,20240808,14062.96,184.21,469.87,7.74,14247.17
,20240807,14077.64,189.78,456.92,8.02,14267.42
,20240806,14080.25,194.45,532.02,8.76,14274.69
,20240805,14063.55,200.63,615.0,9.62,14264.18
,20240802,14118.34,212.18,582.72,7.45,14330.52
,20240801,14159.89,222.08,656.18,7.64,14381.97
,20240731,14137.07,232.48,793.1,9.91,14369.55
,20240730,14084.54,233.94,471.94,9.0,14318.48
,20240729,14079.97,240.78,462.87,8.23,14320.75
,20240726,14059.5,248.08,468.24,7.3,14307.58
,20240725,14091.39,251.28,454.69,8.5,14342.67
,20240724,14093.2,255.96,457.18,11.79,14349.16
,20240723,14118.4,260.55,524.84,10.07,14378.95
,20240722,14144.91,279.08,553.21,9.82,14423.99
,20240719,14107.86,292.03,539.38,8.63,14399.89
,20240718,14163.38,295.14,532.68,12.33,14458.52
,20240717,14210.64,296.69,539.57,10.87,14507.33
,20240716,14261.26,302.28,538.47,11.39,14563.53
,20240715,14265.03,302.77,464.41,12.37,14567.8
,20240712,14284.04,309.72,556.49,10.65,14593.76
,20240711,14331.37,317.66,680.97,12.79,14649.03
,20240710,14302.52,318.55,544.2,15.52,14621.06
,20240709,14323.54,318.43,596.51,16.49,14641.97
,20240708,14327.7,314.53,428.63,16.24,14642.23
,20240705,14374.71,318.94,434.44,14.31,14693.66
,20240704,14424.09,317.07,437.62,15.77,14741.16
,20240703,14489.7,319.55,445.56,14.06,14809.24
,20240702,14499.48,320.4,496.95,16.77,14819.88
,20240701,14490.99,320.13,540.94,15.48,14811.12
,20240628,14493.15,315.76,552.19,16.64,14808.91
,20240627,14555.31,314.06,457.53,16.96,14869.37
,20240626,14589.3,319.21,521.65,18.64,14908.51
,20240625,14589.08,309.27,483.9,14.36,14898.35
,20240624,14652.03,316.53,518.57,17.15,14968.56
,20240621,14708.7,325.93,471.94,14.68,15034.63
,20240620,14760.08,325.69,595.6,17.0,15085.77
,20240619,14788.6,327.29,589.28,16.57,15115.89
,20240618,14789.67,328.36,646.44,16.03,15118.03
,20240617,14759.52,330.46,603.54,13.96,15089.98
,20240614,14728.42,336.21,631.87,16.68,15064.63
,20240613,14769.5,338.84,625.32,16.1,15108.34
,20240612,14761.55,338.57,564.83,15.84,15100.12
,20240611,14744.14,336.41,586.58,17.33,15080.55
,20240607,14697.46,341.56,550.63,17.21,15039.03
,20240606,14761.62,367.59,672.0,14.69,15129.21
,20240605,14823.08,380.7,548.62,13.42,15203.78
,20240604,14834.01,384.44,565.84,17.37,15218.46
,20240603,14869.61,380.12,642.03,18.26,15249.73
,20240531,14883.04,381.87,547.87,13.74,15264.91
,20240530,14907.73,388.21,596.78,14.19,15295.94
,20240529,14917.12,387.94,569.18,15.08,15305.06
,20240528,14922.99,384.05,597.2,17.29,15307.03
,20240527,14920.75,384.55,612.94,16.48,15305.3
,20240524,14920.73,381.78,627.71,15.35,15302.52
,20240523,14986.9,392.83,725.47,17.13,15379.73
,20240522,15009.2,396.75,736.02,15.97,15405.95
,20240521,14988.19,393.76,683.77,16.43,15381.95
,20240520,14973.94,395.15,885.93,15.31,15369.09
,20240517,14945.7,396.01,766.77,16.68,15341.71
,20240516,14991.05,392.43,739.43,17.04,15383.48
,20240515,14964.71,392.44,680.35,14.33,15357.15
,20240514,14981.17,395.19,687.42,16.85,15376.37
,20240513,14965.6,391.06,746.53,19.92,15356.65
,20240510,14946.83,393.13,766.74,19.25,15339.96
,20240509,14962.66,398.69,778.46,16.55,15361.35
,20240508,14958.47,389.52,735.55,18.51,15347.99
,20240507,14920.3,391.17,842.63,17.15,15311.47
,20240506,14890.69,388.61,1015.51,19.26,15279.3
,20240430,14740.02,380.42,824.69,17.71,15120.44
,20240429,14875.97,391.38,1095.63,17.56,15267.35
,20240426,14819.27,390.42,948.49,14.78,15209.69
,20240425,14853.51,395.3,624.05,15.11,15248.81
,20240424,14859.2,398.43,641.58,14.5,15257.64
,20240423,14858.96,396.26,588.69,14.45,15255.21
,20240422,14889.14,398.2,648.66,16.15,15287.33
,20240419,14883.43,398.32,712.3,15.73,15281.75
,20240418,14928.88,404.9,795.4,14.84,15333.78
,20240417,14905.87,406.04,741.33,16.3,15311.9
,20240416,14858.44,390.53,686.51,14.96,15248.97
,20240415,14932.55,409.31,756.82,16.03,15341.86
,20240412,14958.49,409.39,647.46,9.45,15367.88
,20240411,14995.69,421.6,640.61,6.82,15417.29
,20240410,15010.96,430.23,648.75,17.55,15441.18
,20240409,15042.86,432.99,624.96,20.37,15475.86
,20240408,15036.13,426.36,770.86,23.76,15462.5
,20240403,14986.17,424.68,742.51,21.47,15410.85
,20240402,15052.46,424.96,816.28,21.53,15477.42
,20240401,15037.9,422.59,931.64,17.73,15460.49
,20240329,14964.08,415.21,728.32,21.27,15379.29
,20240328,15020.97,411.86,792.24,20.49,15432.83
,20240327,14984.85,405.36,683.07,18.51,15390.21
,20240326,15024.53,414.56,765.36,17.6,15439.09
,20240325,15034.55,415.83,859.3,19.43,15450.38
,20240322,15041.84,419.11,974.56,18.53,15460.96
,20240321,15062.77,425.69,983.8,19.78,15488.46
,20240320,15006.95,424.34,925.36,17.52,15431.29
,20240319,14938.03,424.13,995.73,18.52,15362.17
,20240318,14901.27,427.6,1140.41,17.99,15328.86
,20240315,14765.31,424.52,842.45,18.65,15189.84
,20240314,14763.02,427.59,900.39,17.7,15190.61
,20240313,14751.98,430.8,1013.6,15.43,15182.78
,20240312,14681.9,436.68,1092.38,18.48,15118.58
,20240311,14609.21,441.29,979.56,16.98,15050.5
,20240308,14529.25,431.81,768.96,15.3,14961.06
,20240307,14516.45,428.22,876.95,16.64,14944.67
,20240306,14534.97,435.15,879.11,16.05,14970.12
,20240305,14482.5,437.29,944.7,22.84,14919.79
,20240304,14528.03,433.38,1042.9,23.92,14961.41
,20240301,14430.75,433.2,1018.02,18.75,14863.95
,20240229,14408.92,435.34,945.48,15.67,14844.27
,20240228,14356.59,429.93,1241.75,21.66,14786.51
,20240227,14324.63,443.9,955.61,17.47,14768.53
,20240226,14213.96,434.38,884.99,16.38,14648.35
,20240223,14126.98,434.96,819.29,12.35,14561.94
,20240222,14079.75,440.01,734.25,11.47,14519.76
,20240221,14021.89,439.4,902.98,12.27,14461.29
,20240220,13966.89,449.88,654.64,16.85,14416.77
,20240219,13906.24,449.42,794.82,23.82,14355.66
,20240208,13751.7,459.42,659.21,7.31,14211.12
,20240207,13921.52,516.76,601.04,11.71,14438.29
,20240206,14053.17,596.22,572.49,34.2,14649.39
,20240205,14204.53,613.62,495.42,66.98,14818.15
,20240202,14599.28,637.09,501.21,70.06,15236.37
,20240201,14890.64,655.18,426.9,67.24,15545.82
,20240131,15005.19,658.3,475.47,68.94,15663.49
,20240130,15199.07,674.84,440.35,66.27,15873.91
,20240129,15278.77,687.35,591.22,68.36,15966.12
,20240126,15313.81,700.79,623.39,66.16,16014.61
,20240125,15363.71,705.47,734.43,66.51,16069.17
,20240124,15322.79,689.57,565.56,68.55,16012.36
,20240123,15345.05,677.04,478.31,73.85,16022.09
,20240122,15385.8,664.67,498.42,70.57,16050.46
,20240119,15536.66,687.39,426.11,60.51,16224.05
,20240118,15609.91,690.49,594.7,73.38,16300.41
,20240117,15677.34,671.42,448.87,51.9,16348.76
,20240116,15682.95,689.24,453.6,63.07,16372.19
,20240115,15708.32,681.82,403.54,52.69,16390.14
,20240112,15698.46,689.63,452.69,51.15,16388.08
,20240111,15749.09,693.11,515.26,59.58,16442.2
,20240110,15741.32,684.94,424.13,54.92,16426.26
,20240109,15768.37,688.01,445.05,62.02,16456.38
,20240108,15802.01,679.43,453.53,51.41,16481.43
,20240105,15797.82,692.17,492.36,52.05,16489.99
,20240104,15881.92,699.3,468.7,47.36,16581.21
,20240103,15859.34,703.07,527.18,50.71,16562.41
,20240102,15850.03,703.87,592.23,55.65,16553.9
,20231229,15792.86,715.99,601.79,54.5,16508.85
,20231228,15864.71,724.78,720.01,62.08,16589.49
,20231227,15833.35,711.34,436.51,53.18,16544.69
,20231226,15823.39,705.82,423.41,49.51,16529.21
,20231225,15846.22,710.62,419.67,46.49,16556.83
,20231222,15846.35,709.79,550.95,49.77,16556.14
,20231221,15925.39,717.7,543.53,52.18,16643.1
,20231220,15910.93,713.31,452.54,53.07,16624.25
,20231219,15953.3,727.12,465.36,56.06,16680.42
,20231218,15942.26,732.79,475.74,48.66,16675.06
,20231215,15962.84,748.55,541.94,52.96,16711.38
,20231214,15977.17,756.42,541.12,50.97,16733.59
,20231213,15999.0,757.22,586.72,55.61,16756.22
,20231212,15979.33,763.66,614.89,56.65,16742.98
,20231211,15954.24,763.03,699.64,57.39,16717.28
,20231208,15920.07,758.98,647.95,58.5,16679.05
,20231207,15955.87,751.09,583.74,59.43,16706.95
,20231206,15942.1,750.01,582.17,55.15,16692.11
,20231205,15937.51,749.26,604.7,50.45,16686.77
,20231204,15941.26,764.67,651.77,49.7,16705.92
,20231201,15923.76,782.38,631.46,53.94,16706.14
,20231130,15925.04,794.58,542.41,53.99,16719.62
,20231129,15952.96,792.68,599.74,55.07,16745.64
,20231128,15933.11,794.08,576.11,46.99,16727.19
,20231127,15928.07,792.86,612.09,58.31,16720.93
,20231124,15914.1,792.13,592.5,51.56,16706.22
,20231123,15964.27,799.59,648.93,50.35,16763.86
,20231122,15955.14,787.87,697.44,52.72,16743.01
,20231121,15947.13,800.17,825.9,54.19,16747.3
,20231120,15942.73,804.02,789.53,55.46,16746.74
,20231117,15861.24,805.93,658.42,50.01,16667.18
,20231116,15864.18,810.95,706.41,55.41,16675.13
,20231115,15855.48,818.27,901.98,66.27,16673.74
,20231114,15811.21,809.07,786.89,57.79,16620.29
,20231113,15756.98,801.24,725.77,51.12,16558.22
,20231110,15699.87,801.13,685.85,59.05,16501.0
,20231109,15705.66,802.2,798.46,58.53,16507.86
,20231108,15693.0,812.92,907.79,61.53,16505.92
,20231107,15620.14,811.24,864.62,59.49,16431.37
,20231106,15563.22,807.42,945.77,59.39,16370.64
,20231103,15468.54,799.44,621.08,56.74,16267.98
,20231102,15506.95,802.3,564.16,52.66,16309.25
,20231101,15529.56,818.01,626.94,51.66,16347.57
,20231031,15494.62,832.22,724.72,51.79,16326.84
,20231030,15467.68,839.03,856.77,60.08,16306.72
,20231027,15370.49,832.86,759.07,64.89,16203.34
,20231026,15394.66,819.01,643.34,60.53,16213.67
,20231025,15393.91,813.86,666.2,58.71,16207.77
,20231024,15383.91,814.97,603.91,62.93,16198.88
,20231023,15365.52,800.93,566.65,61.89,16166.45
,20231020,15370.58,817.03,539.95,55.03,16187.61
,20231019,15399.89,841.36,660.83,52.36,16241.25
,20231018,15395.6,852.26,608.13,53.67,16247.85
,20231017,15405.96,865.18,579.09,43.93,16271.14
,20231016,15400.17,866.07,657.77,55.6,16266.24
,20231013,15357.28,876.04,655.77,47.67,16233.32
,20231012,15371.78,879.08,691.7,57.36,16250.86
,20231011,15333.98,857.69,696.52,62.71,16191.67
,20231010,15279.95,834.47,637.08,51.69,16114.43
,20231009,15216.27,823.57,669.7,48.99,16039.85
,20230928,15096.95,812.24,523.51,26.41,15909.19
,20230927,15265.34,845.58,578.97,38.26,16110.92
,20230926,15245.61,864.33,515.79,40.74,16109.93
,20230925,15247.18,875.11,575.47,43.66,16122.3
,20230922,15211.52,889.3,624.33,54.38,16100.82
,20230921,15207.85,872.04,423.47,46.73,16079.89
,20230920,15199.1,880.8,413.12,47.54,16079.9
,20230919,15198.21,896.07,461.11,52.28,16094.28
,20230918,15197.74,905.35,538.54,55.96,16103.08
,20230915,15164.0,908.4,579.2,52.06,16072.4
,20230914,15148.85,914.26,518.62,54.22,16063.12
,20230913,15129.55,917.85,586.0,51.02,16047.41
,20230912,15080.37,926.92,623.61,52.97,16007.29
,20230911,14994.97,935.35,858.23,65.05,15930.33
,20230908,14739.56,924.22,462.39,58.04,15663.78
,20230907,14781.78,922.69,506.11,55.95,15704.48
,20230906,14800.48,944.16,537.21,64.83,15744.64
,20230905,14781.65,934.28,553.25,58.69,15715.93
,20230904,14763.32,941.49,606.7,55.66,15704.81
,20230901,14725.05,935.45,489.73,56.66,15660.5
,20230831,14773.27,938.79,537.19,61.54,15712.06
,20230830,14795.23,941.16,685.0,64.32,15736.39
,20230829,14786.85,931.36,729.6,74.47,15718.21
,20230828,14756.17,901.55,856.17,84.48,15657.72
,20230825,14694.53,874.19,442.85,56.83,15568.71
,20230824,14791.98,886.51,504.48,55.17,15678.49
,20230823,14814.54,873.51,443.0,47.11,15688.05
,20230822,14841.88,892.01,539.91,56.94,15733.9
,20230821,14840.34,876.94,431.85,48.4,15717.28
,20230818,14842.14,888.28,485.01,44.56,15730.42
,20230817,14889.19,904.74,506.44,56.58,15793.94
,20230816,14878.34,886.2,470.75,52.01,15764.54
,20230815,14903.22,891.2,470.83,51.69,15794.42
,20230814,14905.88,897.32,490.42,47.14,15803.2
,20230811,14906.07,911.79,528.19,47.37,15817.87
,20230810,14959.57,928.1,478.29,43.9,15887.67
,20230809,14965.74,932.42,492.45,45.07,15898.16
,20230808,14987.24,946.14,576.2,52.52,15933.37
,20230807,14987.77,951.14,667.4,50.47,15938.91
,20230804,14933.03,961.95,863.3,64.12,15894.98
,20230803,14927.75,947.04,619.44,57.81,15874.79
,20230802,14910.95,933.29,610.29,51.1,15844.23
,20230801,14881.11,936.07,674.06,59.16,15817.17
,20230731,14862.76,932.87,848.45,53.93,15795.63
,20230728,14792.29,929.67,694.44,60.12,15721.95
,20230727,14823.51,913.25,515.1,45.14,15736.76
,20230726,14837.61,919.02,528.17,49.26,15756.63
,20230725,14851.16,922.31,663.23,57.24,15773.47
,20230724,14855.2,899.91,411.53,39.77,15755.1
,20230721,14855.88,904.05,431.98,41.25,15759.93
,20230720,14907.94,913.12,505.62,42.89,15821.06
,20230719,14958.74,930.18,460.75,46.29,15888.92
,20230718,14956.96,932.91,513.4,50.62,15889.87
,20230717,14955.81,937.51,567.76,55.72,15893.32
,20230714,14933.61,947.48,649.98,56.12,15881.09
,20230713,14947.93,942.56,633.91,61.26,15890.5
,20230712,14965.31,932.4,624.42,57.87,15897.71
,20230711,14993.48,944.52,533.79,53.25,15938.01
,20230710,14989.98,940.94,503.92,48.11,15930.92
,20230707,14983.33,942.85,531.16,50.68,15926.18
,20230706,15025.46,950.86,582.5,51.81,15976.32
,20230705,15017.25,948.05,608.71,58.78,15965.31
,20230704,15007.91,946.68,668.08,62.37,15954.6
,20230703,14984.68,933.35,728.82,58.94,15918.03
,20230630,14954.96,930.05,627.68,60.87,15885.01
,20230629,15010.44,914.64,589.12,57.88,15925.08
,20230628,15001.99,905.15,583.59,60.39,15907.14
,20230627,15047.18,910.27,541.34,52.23,15957.45
,20230626,15055.14,908.4,654.09,60.65,15963.55
,20230621,15073.57,942.17,717.25,64.16,16015.74
,20230620,15164.78,975.1,844.49,67.77,16139.88
,20230619,15134.85,968.61,864.56,68.48,16103.45
,20230616,15072.81,963.2,801.21,71.59,16036.02
,20230615,15100.34,938.57,796.67,69.3,16038.91
,20230614,15107.76,921.76,721.46,67.94,16029.52
,20230613,15118.88,908.31,681.54,59.85,16027.18
,20230612,15122.12,897.7,671.09,49.66,16019.82
,20230609,15090.01,902.39,641.01,56.42,15992.4
,20230608,15114.13,886.82,564.96,52.77,16000.95
,20230607,15136.96,893.53,557.02,50.75,16030.49
,20230606,15134.93,900.46,635.83,51.21,16035.39
,20230605,15171.3,930.72,622.94,52.58,16102.02
,20230602,15147.16,936.81,653.87,56.69,16083.98
,20230601,15196.45,944.19,728.22,63.86,16140.63
,20230531,15189.06,945.14,651.35,65.58,16134.19
,20230530,15173.76,947.82,679.24,62.22,16121.58
,20230529,15178.87,932.7,655.19,59.28,16111.57
,20230526,15164.47,928.76,614.0,63.07,16093.23
,20230525,15192.21,914.04,603.81,55.47,16106.25
,20230524,15201.72,915.57,583.08,56.95,16117.29
,20230523,15192.77,919.55,518.91,49.65,16112.32
,20230522,15215.2,936.27,555.35,57.22,16151.47
,20230519,15223.69,940.4,615.58,63.77,16164.09
,20230518,15266.77,941.95,672.69,56.91,16208.72
,20230517,15231.77,936.31,558.42,53.03,16168.08
,20230516,15221.33,942.02,604.6,62.64,16163.35
,20230515,15235.68,937.62,685.39,59.58,16173.3
,20230512,15214.47,923.87,578.6,56.68,16138.34
,20230511,15274.31,929.7,645.51,56.85,16204.01
,20230510,15283.18,929.16,755.95,68.57,16212.34
,20230509,15278.61,927.85,986.75,71.14,16206.46
,20230508,15264.03,933.52,881.9,68.21,16197.55
,20230505,15207.22,919.74,794.41,57.62,16126.96
,20230504,15245.41,930.06,912.59,59.12,16175.47
,20230428,15139.16,932.92,831.69,63.06,16072.08
,20230427,15241.55,929.11,739.3,66.06,16170.66
,20230426,15321.27,926.39,833.29,69.04,16247.66
,20230425,15369.77,928.83,811.59,70.44,16298.6
,20230424,15445.7,946.44,812.91,61.61,16392.14
,20230421,15416.96,965.75,962.5,71.14,16382.71
,20230420,15486.64,1001.14,961.02,75.05,16487.78
,20230419,15454.22,987.29,923.62,72.12,16441.51
,20230418,15430.46,986.65,872.59,67.06,16417.11
,20230417,15420.14,982.13,903.07,61.1,16402.27
,20230414,15382.95,975.98,921.85,67.02,16358.93
,20230413,15394.04,959.57,929.8,62.06,16353.61
,20230412,15394.68,967.16,982.27,67.81,16361.84
,20230411,15333.78,951.74,856.37,65.9,16285.52
,20230410,15321.12,953.6,1062.41,69.84,16274.73
,20230407,15304.2,970.28,944.41,65.03,16274.48
,20230406,15325.47,957.53,1114.47,67.81,16283.0
,20230404,15244.3,951.14,1134.01,64.59,16195.43
,20230403,15229.45,956.99,1110.68,61.37,16186.44
,20230331,15129.93,937.15,755.85,51.42,16067.08
,20230330,15167.0,935.85,777.78,50.31,16102.85
,20230329,15157.91,948.77,793.95,57.24,16106.68
,20230328,15170.02,945.44,797.14,58.13,16115.46
,20230327,15154.35,952.32,965.74,56.6,16106.67
,20230324,15073.04,951.8,899.54,51.99,16024.85
,20230323,15050.87,956.1,861.0,56.36,16006.96
,20230322,15012.73,938.31,765.99,49.84,15951.03
,20230321,14976.24,927.4,670.99,43.59,15903.64
,20230320,14957.23,918.4,814.72,47.85,15875.63
,20230317,14930.05,921.94,772.52,51.07,15851.99
,20230316,14942.23,914.47,638.78,49.16,15856.7
,20230315,14945.71,928.38,635.21,47.36,15874.09
,20230314,14943.27,927.02,733.67,51.56,15870.29
,20230313,14922.68,932.49,640.38,45.35,15855.17
,20230310,14904.56,928.38,591.15,44.25,15832.95
,20230309,14958.07,948.68,572.65,50.29,15906.75
,20230308,14936.32,939.02,541.57,38.12,15875.34
,20230307,14919.76,944.33,716.79,45.06,15864.09
,20230306,14940.37,962.25,755.05,44.43,15902.62
,20230303,14883.59,957.23,685.8,50.01,15840.82
,20230302,14913.3,949.74,736.5,48.52,15863.04
,20230301,14911.55,948.85,746.69,50.03,15860.41
,20230228,14881.0,935.06,553.91,42.31,15816.05
,20230227,14874.4,937.84,541.94,40.49,15812.24
,20230224,14866.22,952.14,550.96,38.6,15818.36
,20230223,14882.82,970.12,610.35,45.01,15852.94
,20230222,14877.44,973.71,598.52,44.54,15851.14
,20230221,14845.44,976.22,723.34,48.79,15821.66
,20230220,14821.9,977.14,743.57,54.35,15799.04
,20230217,14767.93,953.08,647.61,47.35,15721.0
,20230216,14811.24,967.45,954.13,58.45,15778.7
,20230215,14838.42,974.36,758.44,49.49,15812.78
,20230214,14806.41,966.24,697.74,48.43,15772.65
,20230213,14769.28,963.21,752.2,44.88,15732.49
,20230210,14707.29,962.06,679.62,45.33,15669.35
,20230209,14728.29,976.36,697.41,55.33,15704.65
,20230208,14709.65,946.76,596.34,39.46,15656.41
,20230207,14694.89,947.76,645.12,49.26,15642.65
,20230206,14641.66,935.74,670.11,46.39,15577.4
,20230203,14581.28,937.32,697.28,45.22,15518.6
,20230202,14577.22,937.02,803.64,48.69,15514.24
,20230201,14531.36,925.58,808.46,45.86,15456.94
,20230131,14450.81,907.02,685.96,40.81,15357.83
,20230130,14392.09,918.94,913.31,39.11,15311.03
,20230120,14187.91,925.9,552.02,28.91,15113.82
,20230119,14363.75,942.03,512.24,33.23,15305.77
,20230118,14386.99,939.49,439.82,28.8,15326.48
,20230117,14419.56,952.16,491.94,37.0,15371.72
,20230116,14433.57,960.75,689.35,45.46,15394.32
,20230113,14430.85,959.74,476.64,44.05,15390.58
,20230112,14476.36,952.17,460.35,42.6,15428.53
,20230111,14497.17,951.02,508.15,44.99,15448.2
,20230110,14512.28,959.49,523.48,45.85,15471.77
,20230109,14514.76,956.45,568.89,46.34,15471.22
,20230106,14491.71,950.62,568.95,48.5,15442.33
,20230105,14522.29,948.71,589.16,50.91,15471.0
,20230104,14505.57,941.97,503.14,49.77,15447.54
,20230103,14495.26,956.46,541.16,45.44,15451.71
,20221230,14445.24,958.85,332.79,50.38,15404.09
,20221229,14524.61,960.14,376.51,53.74,15484.75
,20221228,14529.98,948.53,388.91,52.81,15478.51
,20221227,14563.32,943.42,442.28,57.08,15506.75
,20221226,14583.94,924.98,425.18,50.68,15508.91
,20221223,14562.05,904.47,358.37,45.48,15466.52
,20221222,14617.61,910.47,420.12,46.5,15528.08
,20221221,14662.55,916.53,347.64,47.13,15579.08
,20221220,14700.0,915.44,413.44,46.64,15615.44
,20221219,14697.52,929.27,527.77,50.61,15626.79
,20221216,14715.49,946.05,504.52,49.62,15661.55
,20221215,14771.95,953.06,542.95,51.16,15725.01
,20221214,14746.95,947.81,572.81,53.42,15694.76
,20221213,14768.17,945.76,570.63,49.21,15713.93
,20221212,14768.76,953.33,668.2,43.61,15722.09
,20221209,14715.83,966.99,680.47,49.24,15682.82
,20221208,14742.23,968.83,619.06,46.45,15711.06
,20221207,14742.79,966.47,723.31,49.18,15709.26
,20221206,14715.93,965.1,742.87,47.4,15681.03
,20221205,14707.69,965.39,829.74,53.17,15673.08
,20221202,14638.52,964.65,606.19,47.35,15603.18
,20221201,14655.87,998.2,775.87,56.45,15654.07
,20221130,14643.68,999.17,641.63,56.4,15642.84
,20221129,14661.08,1007.37,727.03,62.6,15668.45
,20221128,14642.4,995.89,515.65,45.57,15638.29
,20221125,14645.04,1015.25,481.63,51.49,15660.29
,20221124,14716.51,1026.29,512.73,53.8,15742.8
,20221123,14716.56,1021.5,582.79,58.36,15738.06
,20221122,14711.99,1030.79,631.98,59.71,15742.78
,20221121,14711.8,1044.66,609.8,51.9,15756.45
,20221118,14650.68,1057.57,711.83,58.35,15708.25
,20221117,14684.03,1090.75,682.84,67.1,15774.78
,20221116,14655.91,1086.6,692.07,58.02,15742.51
,20221115,14637.27,1098.98,808.65,70.16,15736.25
,20221114,14604.74,1065.99,740.42,63.29,15670.74
,20221111,14599.29,1073.89,888.72,78.42,15673.17
,20221110,14663.51,1058.83,578.42,68.04,15722.34
,20221109,14657.81,1054.3,561.73,51.37,15712.11
,20221108,14632.53,1062.48,597.72,56.3,15695.01
,20221107,14588.64,1065.44,766.37,59.09,15654.08
,20221104,14531.75,1079.99,842.96,70.62,15611.74
,20221103,14521.82,1069.76,632.9,59.08,15591.58
,20221102,14477.31,1074.71,757.81,67.0,15552.03
,20221101,14464.74,1065.26,667.52,68.93,15529.99
,20221031,14428.48,1038.66,565.4,67.5,15467.14
,20221028,14412.2,1031.55,541.53,70.12,15443.74
,20221027,14526.0,1053.4,608.01,73.46,15579.4
,20221026,14535.5,1049.67,628.55,64.34,15585.18
,20221025,14495.68,1035.74,496.04,60.47,15531.42
,20221024,14496.9,1036.26,613.55,58.11,15533.16
,20221021,14467.54,1048.99,420.48,56.41,15516.53
,20221020,14509.55,1048.35,500.64,66.06,15557.9
,20221019,14503.67,1034.54,471.13,49.95,15538.2
,20221018,14484.86,1043.68,507.46,58.69,15528.54
,20221017,14463.71,1023.75,522.51,48.87,15487.47
,20221014,14439.85,1014.99,565.67,53.48,15454.84
,20221013,14458.01,982.62,438.01,48.44,15440.63
,20221012,14448.49,974.93,445.61,54.47,15423.42
,20221011,14434.8,936.32,304.92,40.64,15371.12
,20221010,14442.99,924.22,358.85,37.07,15367.21
,20220930,14436.11,946.82,263.68,35.18,15382.93
,20220929,14599.18,978.0,339.32,35.26,15577.19
,20220928,14640.46,991.27,339.18,43.99,15631.73
,20220927,14712.46,1016.49,378.7,47.89,15728.95
,20220926,14726.59,1003.15,364.9,44.55,15729.74
,20220923,14771.2,1021.36,373.64,45.2,15792.56
,20220922,14845.28,1035.81,378.47,43.37,15881.1
,20220921,14864.32,1038.78,369.91,46.94,15903.1
,20220920,14858.14,1045.29,391.25,53.23,15903.43
,20220919,14850.32,1029.15,361.76,53.18,15879.47
,20220916,14879.04,1031.24,460.35,54.27,15910.28
,20220915,14934.72,1049.99,561.46,61.79,15984.72
,20220914,14990.47,1065.88,452.23,47.17,16056.35
,20220913,14993.96,1072.43,485.51,49.34,16066.39
,20220909,14971.82,1066.59,468.06,43.93,16038.4
,20220908,15052.7,1072.07,476.46,45.77,16124.77
,20220907,15066.98,1079.12,549.62,51.39,16146.11
,20220906,15046.16,1067.96,552.24,50.41,16114.12
,20220905,15044.67,1051.56,453.28,53.33,16096.23
,20220902,15035.38,1039.38,422.54,50.77,16074.76
,20220901,15068.22,1042.89,435.26,52.85,16111.1
,20220831,15107.46,1047.44,569.58,64.91,16154.9
,20220830,15210.74,1062.65,494.19,52.42,16273.39
,20220829,15220.5,1072.91,502.7,56.54,16293.41
,20220826,15207.06,1073.36,567.81,54.11,16280.43
,20220825,15262.79,1075.44,626.38,61.2,16338.22
,20220824,15293.52,1072.24,731.07,62.33,16365.76
,20220823,15348.92,1102.66,684.03,63.22,16451.58
,20220822,15319.82,1091.4,680.34,59.54,16411.22
,20220819,15307.59,1077.64,740.61,55.31,16385.23
,20220818,15362.7,1096.54,729.15,59.95,16459.24
,20220817,15330.84,1091.87,752.11,59.09,16422.71
,20220816,15304.82,1081.08,692.6,56.87,16385.9
,20220815,15277.77,1071.17,689.05,51.76,16348.93
,20220812,15223.19,1074.4,666.09,56.04,16297.59
,20220811,15278.3,1080.06,782.44,56.35,16358.36
,20220810,15263.49,1061.09,663.29,51.77,16324.59
,20220809,15231.89,1066.51,653.26,52.73,16298.39
,20220808,15186.23,1059.44,647.14,56.15,16245.67
,20220805,15145.83,1052.45,685.91,75.14,16198.28
,20220804,15177.43,1010.55,566.67,64.37,16187.98
,20220803,15153.93,994.99,726.67,66.41,16148.92
,20220802,15184.65,994.35,726.75,66.72,16179.0
,20220801,15305.19,1011.54,656.74,55.29,16316.73
,20220729,15277.13,997.48,655.19,55.72,16274.61
